DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2019-Q3,118.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2019-Q4,153.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2020-Q1,143.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2020-Q2,68.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2020-Q3,121.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2020-Q4,141.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2021-Q1,128.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2021-Q2,137.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2021-Q3,126.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,PT,2021-Q4,164.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2018-Q1,123.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2018-Q2,90.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2018-Q3,110.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2018-Q4,141.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2019-Q1,168.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2019-Q2,145.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2019-Q3,131.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2019-Q4,127.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2020-Q1,122.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2020-Q2,78.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2020-Q3,119.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2020-Q4,149.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2021-Q1,171.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2021-Q2,150.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2021-Q3,168.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,RO,2021-Q4,170.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2018-Q1,103.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2018-Q2,94.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2018-Q3,82.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2018-Q4,90.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2019-Q1,107.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2019-Q2,98.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2019-Q3,83.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2019-Q4,92.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2020-Q1,90.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2020-Q2,57.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2020-Q3,93.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2020-Q4,96.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2021-Q1,94.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2021-Q2,96.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2021-Q3,97.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SI,2021-Q4,110.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2018-Q1,178.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2018-Q2,150.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2018-Q3,144.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2018-Q4,138.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2019-Q1,182.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2019-Q2,161.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2019-Q3,163.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2019-Q4,128.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2020-Q1,170.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2020-Q2,109.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2020-Q3,155.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2020-Q4,173.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2021-Q1,186.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2021-Q2,184.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2021-Q3,147.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,I15,SK,2021-Q4,137.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2018-Q1,7.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2018-Q2,2.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2018-Q3,7.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2018-Q4,23.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2019-Q1,1.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2019-Q2,10.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2019-Q3,5.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2019-Q4,-8.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2020-Q1,1.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2020-Q2,-28.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2020-Q3,7.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2020-Q4,19.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2021-Q1,10.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2021-Q2,48.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2021-Q3,-1.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BE,2021-Q4,-9.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2018-Q1,64.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2018-Q2,110.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2018-Q3,106.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2018-Q4,113.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2019-Q1,-12.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2019-Q2,-9.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2019-Q3,-17.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2019-Q4,-17.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2020-Q1,-1.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2020-Q2,-52.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2020-Q3,-31.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2020-Q4,-28.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2021-Q1,-1.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2021-Q2,99.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2021-Q3,54.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,BG,2021-Q4,28.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2018-Q1,-8.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2018-Q2,-0.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2018-Q3,-2.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2018-Q4,-0.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2019-Q1,1.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2019-Q2,-4.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2019-Q3,3.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2019-Q4,-2.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2020-Q1,-7.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2020-Q2,-14.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2020-Q3,-5.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2020-Q4,0.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2021-Q1,4.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2021-Q2,15.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2021-Q3,-0.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DE,2021-Q4,3.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2018-Q1,4.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2018-Q2,10.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2018-Q3,13.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2018-Q4,8.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2019-Q1,16.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2019-Q2,-0.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2019-Q3,-1.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2019-Q4,-16.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2020-Q1,-21.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2020-Q2,-29.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2020-Q3,-6.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2020-Q4,-6.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2021-Q1,-4.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2021-Q2,12.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2021-Q3,-16.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,DK,2021-Q4,-6.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2018-Q1,6.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2018-Q2,7.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2018-Q3,4.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2018-Q4,4.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2019-Q1,7.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2019-Q2,5.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2019-Q3,9.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2019-Q4,7.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2020-Q1,-8.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2020-Q2,-26.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2020-Q3,1.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2020-Q4,3.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2021-Q1,12.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2021-Q2,54.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2021-Q3,8.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EA19,2021-Q4,8.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2018-Q1,25.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2018-Q2,2.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2018-Q3,8.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2018-Q4,0.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2019-Q1,-6.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2019-Q2,8.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2019-Q3,8.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2019-Q4,12.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2020-Q1,14.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2020-Q2,-21.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2020-Q3,-12.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2020-Q4,-4.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2021-Q1,1.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2021-Q2,41.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2021-Q3,26.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EE,2021-Q4,63.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2018-Q1,5.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2018-Q2,6.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2018-Q3,-0.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2018-Q4,4.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2019-Q1,2.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2019-Q2,-5.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2019-Q3,2.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2019-Q4,5.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2020-Q1,-6.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2020-Q2,-46.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2020-Q3,0.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2020-Q4,-0.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2021-Q1,16.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2021-Q2,130.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2021-Q3,13.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,ES,2021-Q4,10.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2018-Q1,6.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2018-Q2,7.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2018-Q3,4.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2018-Q4,6.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2019-Q1,7.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2019-Q2,4.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2019-Q3,7.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2019-Q4,4.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2020-Q1,-9.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2020-Q2,-28.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2020-Q3,-0.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2020-Q4,2.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2021-Q1,11.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2021-Q2,55.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2021-Q3,7.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,EU27_2020,2021-Q4,8.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2018-Q1,19.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2018-Q2,19.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2018-Q3,16.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2018-Q4,12.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2019-Q1,16.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2019-Q2,17.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2019-Q3,23.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2019-Q4,22.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2020-Q1,-0.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2020-Q2,-18.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2020-Q3,10.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2020-Q4,9.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2021-Q1,19.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2021-Q2,55.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2021-Q3,7.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,FR,2021-Q4,9.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2018-Q1,16.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2018-Q2,13.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2018-Q3,8.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2018-Q4,12.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2019-Q1,0.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2019-Q2,5.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,REG,K-N,NSA,PCH_SM,HR,2019-Q3,11.7,
